time,open,high,low,close,Volume,Volume MA
2004-10-01T09:00:00Z,213.96001,215.77,213.57001,214.19,NaN,NaN
2004-10-04T09:00:00Z,215.64999,216.39999,213.50999,214.49001,NaN,NaN
2004-10-05T09:00:00Z,214.49001,214.73,210.39,210.86,NaN,NaN
2004-10-06T09:00:00Z,211.09,211.66,204.62,204.62,NaN,NaN
2004-10-07T09:00:00Z,202.87,205.42999,200.2,201.32001,NaN,NaN
2004-10-08T09:00:00Z,201.86,201.91,200.17999,201.63,NaN,NaN
2004-10-11T09:00:00Z,201.66,202.03,199.8,199.82001,NaN,NaN
2004-10-12T09:00:00Z,199.98,200.75,194.61,195.67999,NaN,NaN
2004-10-13T09:00:00Z,195.67999,198.57001,195.67999,198.57001,NaN,NaN
2004-10-14T09:00:00Z,195.47,198.64999,192.77,194.48,NaN,NaN
2004-10-15T09:00:00Z,193,195.34,191.75999,193.73,NaN,NaN
2004-10-18T09:00:00Z,194.00999,194.06,191.16,191.16,NaN,NaN
2004-10-19T09:00:00Z,191.87,192.16,191.22,191.67,NaN,NaN
2004-10-20T09:00:00Z,191.73,193.16,191.22,192.66,NaN,NaN
2004-10-21T09:00:00Z,192.66,193.31,190.48,191.08,NaN,NaN
2004-10-22T09:00:00Z,191.37,191.78999,190.66,190.92999,NaN,NaN
2004-10-26T09:00:00Z,190.96001,191.58,189.72,191.39999,NaN,NaN
2004-10-27T09:00:00Z,186.77,191.41,180.97,182.82001,NaN,NaN
2004-10-28T09:00:00Z,183.57001,183.75999,179.55,179.55,NaN,NaN
2004-10-29T09:00:00Z,179.08,181.49001,178.39999,180.99001,NaN,NaN
2004-11-01T09:00:00Z,181.63,181.89999,178.08,178.08,NaN,NaN
2004-11-02T09:00:00Z,178.37,182.49001,177.97,182.44,NaN,NaN
2004-11-03T09:00:00Z,182.44,184.95,181.2,183.75,NaN,NaN
2004-11-04T09:00:00Z,186.31,190.14,184.45,187.55,NaN,NaN
2004-11-05T09:00:00Z,189.48,190.08,184.71001,184.71001,NaN,NaN
2004-11-08T09:00:00Z,185.10001,186.61,184.24001,185.66,NaN,NaN
2004-11-09T09:00:00Z,185.94,188.92,185.23,188.89999,NaN,NaN
2004-11-10T09:00:00Z,188.89999,191.85001,186.17999,188.44,NaN,NaN
2004-11-11T09:00:00Z,186.56,189.64999,184.48,186.64999,NaN,NaN
2004-11-12T09:00:00Z,187.17,188.47,186.21001,188.47,NaN,NaN
2004-11-15T09:00:00Z,189.82001,191.81,187.89,188.81,NaN,NaN
2004-11-16T09:00:00Z,188.33,189.44,187.25,187.25,NaN,NaN
2004-11-17T09:00:00Z,186.59,187.92999,186.25999,187.17,NaN,NaN
2004-11-18T09:00:00Z,187.32001,188.28999,187.03,187.91,NaN,NaN
2004-11-19T09:00:00Z,187.99001,189.92999,187.02,189.92999,NaN,NaN
2004-11-22T09:00:00Z,188.39999,190.39,186.88,188.02,NaN,NaN
2004-11-23T09:00:00Z,190.07001,190.25999,188.02,189.17999,NaN,NaN
2004-11-24T09:00:00Z,190.11,190.39999,187.49001,188.85001,NaN,NaN
2004-11-25T09:00:00Z,189.75,189.8,187.25999,187.34,NaN,NaN
2004-11-26T09:00:00Z,186.62,188.78999,186.59,186.64,NaN,NaN
2004-11-29T09:00:00Z,186.72,188.94,186.72,187.63,NaN,NaN
2004-11-30T09:00:00Z,188.38,189.17,187.8,187.8,NaN,NaN
2004-12-01T09:00:00Z,188.92999,189.21001,187.89999,188.39,NaN,NaN
2004-12-02T09:00:00Z,188.39,189.37,187.98,188.48,NaN,NaN
2004-12-03T09:00:00Z,187.99001,189.24001,187.39,188.36,NaN,NaN
2004-12-07T09:00:00Z,186.69,188.59,185.52,186.42,NaN,NaN
2004-12-08T09:00:00Z,186.42,187.42999,185.00999,187.42999,NaN,NaN
2004-12-09T09:00:00Z,187.59,188.00999,186.92,187.67999,NaN,NaN
2004-12-13T09:00:00Z,188.88,189.03999,187.46001,187.52,NaN,NaN
2004-12-14T09:00:00Z,188.62,188.89999,186.2,187,NaN,NaN
2004-12-15T09:00:00Z,187.37,188.77,186.48,186.48,NaN,NaN
2004-12-16T09:00:00Z,187.89999,188.45,186.8,188.44,NaN,NaN
2004-12-17T09:00:00Z,189.13,189.47,186.8,187.74001,NaN,NaN
2004-12-20T09:00:00Z,188.14999,189.22,186.53,187.69,NaN,NaN
2004-12-21T09:00:00Z,187.89,188.61,187.47,187.91,NaN,NaN
2004-12-22T09:00:00Z,188.37,189.03999,187.53999,187.7,NaN,NaN
2004-12-23T09:00:00Z,188.19,188.8,187.33,188.5,NaN,NaN
2004-12-24T09:00:00Z,188.5,189.41,188.37,189.39999,NaN,NaN
2004-12-27T09:00:00Z,185.34,188.27,185.17,186.53,NaN,NaN
2004-12-28T09:00:00Z,187.49001,187.91,186.53,187.47,NaN,NaN
2004-12-29T09:00:00Z,185.97,187.67,185.95,187.22,NaN,NaN
2004-12-30T09:00:00Z,187.22,188.07001,186.72,188.07001,NaN,NaN
2005-01-04T09:00:00Z,187.92999,188.61,187.67999,187.75,NaN,NaN
2005-01-05T09:00:00Z,187.61,188.96001,186.67,186.67,NaN,NaN
2005-01-06T09:00:00Z,186.75,189.14999,186.64,188.99001,NaN,NaN
2005-01-07T09:00:00Z,188.99001,190.72,188.99001,190.49001,NaN,NaN
2005-01-10T09:00:00Z,191.85001,192.52,190.42999,191.88,NaN,NaN
2005-01-11T09:00:00Z,192.28999,192.77,191.09,191.28999,NaN,NaN
2005-01-12T09:00:00Z,192.14,192.34,191.39,191.61,NaN,NaN
2005-01-13T09:00:00Z,192.02,192.60001,190.96001,191.73,NaN,NaN
2005-01-14T09:00:00Z,191.91,192.62,191.19,192,NaN,NaN
2005-01-17T09:00:00Z,193.21001,194.05,192.21001,193.42999,NaN,NaN
2005-01-18T09:00:00Z,192.53,193.94,191.88,192.13,NaN,NaN
2005-01-19T09:00:00Z,194.07001,194.36,192.14999,193.67999,NaN,NaN
2005-01-20T09:00:00Z,196.78999,196.98,193.46001,196.95,NaN,NaN
2005-01-21T09:00:00Z,196.89,198.27,195.10001,195.59,NaN,NaN
2005-01-24T09:00:00Z,195.19,195.67999,194.56,195.03,NaN,NaN
2005-01-25T09:00:00Z,197.92,199.75,195.22,197.81,NaN,NaN
2005-01-26T09:00:00Z,199.21001,200.11,198.75,199.25999,NaN,NaN
2005-01-27T09:00:00Z,199.8,201.45,199.41,199.61,NaN,NaN
2005-01-28T09:00:00Z,200.22,203.8,200.22,202.66,NaN,NaN
2005-01-31T09:00:00Z,202.66,204.28,202.16,203.09,NaN,NaN
2005-02-01T09:00:00Z,202.81,204.67999,202.12,202.21001,NaN,NaN
2005-02-02T09:00:00Z,202.21001,204.71001,202.03999,203.78,NaN,NaN
2005-02-03T09:00:00Z,203.78,206,203.78,204.21001,NaN,NaN
2005-02-04T09:00:00Z,204.45,206.39999,204.45,205.53999,NaN,NaN
2005-02-07T09:00:00Z,205.53999,206.69,204.95,205.25999,NaN,NaN
2005-02-08T09:00:00Z,205.41,206.10001,205.03,205.57001,NaN,NaN
2005-02-09T09:00:00Z,206.86,207.89999,206.00999,207.89999,NaN,NaN
2005-02-10T09:00:00Z,208.64999,209.45,207.96001,207.98,NaN,NaN
2005-02-11T09:00:00Z,208.42999,208.58,206.77,208.17999,NaN,NaN
2005-02-14T09:00:00Z,210.66,212.63,209.34,212.44,NaN,NaN
2005-02-15T09:00:00Z,213.19,213.73,211.89,211.89,NaN,NaN
2005-02-16T09:00:00Z,211.89,214.67,211.89,214,NaN,NaN
2005-02-17T09:00:00Z,214.42,215.09,212.10001,212.17999,NaN,NaN
2005-02-18T09:00:00Z,212.87,214.05,211.7,213.42999,NaN,NaN
2005-02-21T09:00:00Z,213.42,214.16,209.42,209.42,NaN,NaN
2005-02-22T09:00:00Z,207.42999,208.39,206.49001,208.14999,NaN,NaN
2005-02-24T09:00:00Z,208.55,209.23,207.38,208.74001,NaN,NaN
2005-02-25T09:00:00Z,208.73,211.37,208.73,210.22,NaN,NaN
2005-02-28T09:00:00Z,210.46001,211.09,206.94,206.94,NaN,NaN
2005-03-01T09:00:00Z,207.69,208.48,206.88,208.48,NaN,NaN
2005-03-02T09:00:00Z,207.07001,208.58,205.10001,205.14999,NaN,NaN
2005-03-03T09:00:00Z,206.28,207.5,205.14999,206.52,NaN,NaN
2005-03-04T09:00:00Z,206.38,207.92999,205.53999,206.2,NaN,NaN
2005-03-07T09:00:00Z,206.28999,206.66,205.39999,205.49001,NaN,NaN
2005-03-08T09:00:00Z,205.84,206.78999,205.34,205.98,NaN,NaN
2005-03-09T09:00:00Z,204.72,205.69,203.28999,204.84,NaN,NaN
2005-03-10T09:00:00Z,204.84,204.84,202.89999,203.85001,NaN,NaN
2005-03-11T09:00:00Z,204.16,206.78,204.16,204.72,NaN,NaN
2005-03-14T09:00:00Z,204.35001,204.37,201.25999,201.53999,NaN,NaN
2005-03-15T09:00:00Z,201.47,202.53,200.49001,200.49001,NaN,NaN
2005-03-16T09:00:00Z,200.35001,200.92999,200.09,200.92999,NaN,NaN
2005-03-17T09:00:00Z,199.47,201,199.44,199.77,NaN,NaN
2005-03-18T09:00:00Z,199.77,201.83,199.77,199.95,NaN,NaN
2005-03-21T09:00:00Z,200.17,201.49001,198.84,200.09,NaN,NaN
2005-03-22T09:00:00Z,200.32001,200.37,199.2,200.37,NaN,NaN
2005-03-23T09:00:00Z,200.37,201.14999,199.69,200.61,NaN,NaN
2005-03-24T09:00:00Z,200.73,201.62,197.83,198.06,NaN,NaN
2005-03-25T09:00:00Z,198.96001,201.60001,198.14,201.60001,NaN,NaN
2005-03-28T09:00:00Z,199.42,201.42,198.25999,198.64,NaN,NaN
2005-03-29T09:00:00Z,199.82001,201.02,197.77,198.05,NaN,NaN
2005-03-30T09:00:00Z,198.2,198.92999,195.99001,195.99001,NaN,NaN
2005-03-31T09:00:00Z,197.59,198.63,196.53999,197.89999,NaN,NaN
2005-04-01T09:00:00Z,199.00999,199.49001,197.56,198.23,NaN,NaN
2005-04-04T09:00:00Z,197.48,198.21001,195.14,195.14999,NaN,NaN
2005-04-05T09:00:00Z,195.75,196.57001,195.39,196.3,NaN,NaN
2005-04-07T09:00:00Z,197.03,199.63,196.63,197.03,NaN,NaN
2005-04-08T09:00:00Z,197.03,198.69,196.77,196.92,NaN,NaN
2005-04-11T09:00:00Z,197.17,200.14999,196.98,200.14999,NaN,NaN
2005-04-12T09:00:00Z,200.64999,202.57001,200.64999,201.28999,NaN,NaN
2005-04-18T09:00:00Z,200.14999,200.35001,197.63,197.75999,NaN,NaN
2005-04-19T09:00:00Z,198.49001,200.06,198.25999,198.83,NaN,NaN
2005-04-20T09:00:00Z,199.2,199.53999,196.00999,196.00999,NaN,NaN
2005-04-21T09:00:00Z,196.00999,196.14999,194.42999,194.7,NaN,NaN
2005-04-22T09:00:00Z,195.42,197.96001,195.42,196.10001,NaN,NaN
2005-04-25T09:00:00Z,194.47,194.96001,193.63,194.09,NaN,NaN
2005-04-26T09:00:00Z,195.11,197.78,193.39,194.23,NaN,NaN
2005-04-27T09:00:00Z,194.23,195.31,191.74001,191.74001,NaN,NaN
2005-04-28T09:00:00Z,191.74001,193.28999,190.71001,191.53,NaN,NaN
2005-04-29T09:00:00Z,192,192.64,191.25,192.64,NaN,NaN
2005-05-03T09:00:00Z,193.02,194.2,191.78999,192.91,NaN,NaN
2005-05-04T09:00:00Z,193.61,194.44,192.53999,194.17,NaN,NaN
2005-05-06T09:00:00Z,194.61,195.97,194,194.63,NaN,NaN
2005-05-09T09:00:00Z,194.97,196.03,194.19,195.10001,NaN,NaN
2005-05-10T09:00:00Z,195.58,195.58,189.73,190.28,NaN,NaN
2005-05-11T09:00:00Z,190.49001,192.19,189.91,191.48,NaN,NaN
2005-05-12T09:00:00Z,192.03999,192.3,190.38,190.38,NaN,NaN
2005-05-13T09:00:00Z,190.05,191.55,187.87,188.8,NaN,NaN
2005-05-16T09:00:00Z,189.39999,189.94,186.87,186.87,NaN,NaN
2005-05-17T09:00:00Z,187.08,187.92,186.38,186.52,NaN,NaN
2005-05-18T09:00:00Z,186.64,187.06,184.2,184.2,NaN,NaN
2005-05-19T09:00:00Z,184.59,185.28,183.58,183.73,NaN,NaN
2005-05-20T09:00:00Z,184.16,184.82001,183.64999,183.77,NaN,NaN
2005-05-24T09:00:00Z,183.64999,184.32001,182.08,182.08,NaN,NaN
2005-05-25T09:00:00Z,182.02,183.02,181.11,181.11,NaN,NaN
2005-05-26T09:00:00Z,180.92999,182.03999,180.92999,181.92999,NaN,NaN
2005-05-27T09:00:00Z,182.25999,182.53,181.69,182.48,NaN,NaN
2005-05-30T09:00:00Z,182.89999,183.21001,182.42,182.71001,NaN,NaN
2005-05-31T09:00:00Z,182.82001,183.08,181.39,182.00999,NaN,NaN
2005-06-01T09:00:00Z,182.00999,184.48,182.00999,183.89999,NaN,NaN
2005-06-02T09:00:00Z,183.92999,185.78999,183.85001,183.85001,NaN,NaN
2005-06-03T09:00:00Z,184.39999,186.02,184.3,185.83,NaN,NaN
2005-06-06T09:00:00Z,185.96001,186.46001,185.42,185.50999,NaN,NaN
2005-06-07T09:00:00Z,185.50999,187.27,185.50999,187.03,NaN,NaN
2005-06-08T09:00:00Z,187.03,190.06,187.03,190.06,NaN,NaN
2005-06-09T09:00:00Z,190.69,190.86,188.2,188.28,NaN,NaN
2005-06-10T09:00:00Z,188.00999,188.45,187.25999,187.50999,NaN,NaN
2005-06-13T09:00:00Z,187.42999,188.05,185.42999,185.42999,NaN,NaN
2005-06-14T09:00:00Z,185.42999,187.96001,185.42999,187.74001,NaN,NaN
2005-06-15T09:00:00Z,188.07001,188.7,187.39999,187.67,NaN,NaN
2005-06-16T09:00:00Z,187.88,189.28,187.52,189.28,NaN,NaN
2005-06-17T09:00:00Z,189.59,190.03999,189.09,189.09,NaN,NaN
2005-06-20T09:00:00Z,189.73,190.50999,187.75999,187.75999,NaN,NaN
2005-06-21T09:00:00Z,187.87,189.17999,187.74001,189.02,NaN,NaN
2005-06-22T09:00:00Z,189.02,189.98,188.33,188.37,NaN,NaN
2005-06-23T09:00:00Z,188.3,190.08,188.09,188.11,NaN,NaN
2005-06-24T09:00:00Z,188.21001,189.31,187.71001,187.71001,NaN,NaN
2005-06-27T09:00:00Z,187.59,187.59,185.78,186.78,NaN,NaN
2005-06-28T09:00:00Z,187.24001,188.28,186.69,187.53,NaN,NaN
2005-06-29T09:00:00Z,187.74001,188.50999,187.27,187.62,NaN,NaN
2005-06-30T09:00:00Z,187.82001,188.10001,184.10001,184.10001,NaN,NaN
2005-07-04T09:00:00Z,184.10001,184.47,181.85001,182.28999,NaN,NaN
2005-07-05T09:00:00Z,182.28999,183.59,181.95,183.35001,NaN,NaN
2005-07-06T09:00:00Z,183.52,185.67,183.52,184.60001,NaN,NaN
2005-07-07T09:00:00Z,184.94,185.32001,179.35001,179.35001,NaN,NaN
2005-07-08T09:00:00Z,179.24001,180.17999,178.28,178.71001,NaN,NaN
2005-07-11T09:00:00Z,179.31,180.47,176.84,177.11,NaN,NaN
2005-07-12T09:00:00Z,177.21001,178.89999,177.21001,178.89999,NaN,NaN
2005-07-13T09:00:00Z,178.57001,179.94,178.45,179.78,NaN,NaN
2005-07-14T09:00:00Z,180.06,180.85001,179.57001,179.8,NaN,NaN
2005-07-15T09:00:00Z,179.83,180.42999,178.69,179.22,NaN,NaN
2005-07-18T09:00:00Z,179.14,179.27,177.72,178.19,NaN,NaN
2005-07-19T09:00:00Z,178.19,179.13,177.72,177.72,NaN,NaN
2005-07-20T09:00:00Z,177.75,178.06,176.50999,176.92,NaN,NaN
2005-07-21T09:00:00Z,176.87,179.97,176.87,179.81,NaN,NaN
2005-07-25T09:00:00Z,179.73,180.94,179.56,180.94,NaN,NaN
2005-07-26T09:00:00Z,180.92,181.63,179.49001,180.78999,NaN,NaN
2005-07-27T09:00:00Z,180.82001,186.09,178.07001,179.22,NaN,NaN
2005-07-28T09:00:00Z,179.22,179.73,178.41,179.73,NaN,NaN
2005-07-29T09:00:00Z,179.48,180.45,178.7,179.03999,NaN,NaN
2005-08-01T09:00:00Z,179,179.36,178.27,178.42,NaN,NaN
2005-08-02T09:00:00Z,178.59,178.89,177.84,178.73,NaN,NaN
2005-08-03T09:00:00Z,178.88,180.53,178.88,180.11,NaN,NaN
2005-08-04T09:00:00Z,180.2,181.36,179.32001,180.36,NaN,NaN
2005-08-05T09:00:00Z,180.25,181.89,179.88,180.83,NaN,NaN
2005-08-08T09:00:00Z,180.75,181.53,179.63,179.63,NaN,NaN
2005-08-09T09:00:00Z,180.10001,180.44,177.49001,177.50999,NaN,NaN
2005-08-10T09:00:00Z,177.71001,178.35001,177.46001,177.60001,NaN,NaN
2005-08-11T09:00:00Z,177.78999,178.77,177.53999,177.57001,NaN,NaN
2005-08-15T09:00:00Z,177.69,177.83,176.36,176.36,NaN,NaN
2005-08-16T09:00:00Z,176.36,176.94,173.24001,173.75999,NaN,NaN
2005-08-17T09:00:00Z,173.2,173.85001,172.75999,173.59,NaN,NaN
2005-08-18T09:00:00Z,173.99001,174.61,172.27,172.27,NaN,NaN
2005-08-19T09:00:00Z,171.55,172.58,171.32001,172.03,NaN,NaN
2005-08-22T09:00:00Z,172.03,172.69,171.50999,171.86,NaN,NaN
2005-08-23T09:00:00Z,173.00999,173.89,172.49001,173.7,NaN,NaN
2005-08-24T09:00:00Z,173.71001,174.03,173.48,173.53999,NaN,NaN
2005-08-25T09:00:00Z,173.67,174.14,172.50999,172.87,NaN,NaN
2005-08-26T09:00:00Z,172.53,173.00999,172.32001,172.89,NaN,NaN
2005-08-29T09:00:00Z,172.67999,173.17,170.78,172.28999,NaN,NaN
2005-08-30T09:00:00Z,172.42999,173.02,172.28,172.78,NaN,NaN
2005-08-31T09:00:00Z,172.84,173,171.82001,172.72,NaN,NaN
2005-09-01T09:00:00Z,173.89,174.22,172.53999,173.56,NaN,NaN
2005-09-02T09:00:00Z,174.42,174.83,173.14,173.47,NaN,NaN
2005-09-05T09:00:00Z,173.41,174.09,173.33,173.33,NaN,NaN
2005-09-06T09:00:00Z,173.33,174.39999,173.33,173.98,NaN,NaN
2005-09-07T09:00:00Z,173.98,174.75999,173.53,173.98,NaN,NaN
2005-09-08T09:00:00Z,174.03,174.56,173.19,173.45,NaN,NaN
2005-09-09T09:00:00Z,173.78999,174.24001,172.53999,173.03,NaN,NaN
2005-09-12T09:00:00Z,173.03,174.48,172.34,172.73,NaN,NaN
2005-09-13T09:00:00Z,172.78,173.75,172.64999,173.57001,NaN,NaN
2005-09-14T09:00:00Z,173.57001,174.83,173.53,174.47,NaN,NaN
2005-09-15T09:00:00Z,174.57001,175.62,174.37,174.67,NaN,NaN
2005-09-16T09:00:00Z,174.67,175.5,174.2,174.42999,NaN,NaN
2005-09-19T09:00:00Z,175.53999,175.82001,174.89,174.89,NaN,NaN
2005-09-20T09:00:00Z,175.23,175.50999,174.07001,174.24001,NaN,NaN
2005-09-21T09:00:00Z,174.24001,175.24001,174.03,174.03,NaN,NaN
2005-09-22T09:00:00Z,174.3,174.95,173.84,174.95,NaN,NaN
2005-09-23T09:00:00Z,175.14,175.39999,174.74001,174.74001,NaN,NaN
2005-09-26T09:00:00Z,174.96001,176.17,174.84,175,NaN,NaN
2005-09-27T09:00:00Z,175.19,175.71001,175.05,175.05,NaN,NaN
2005-09-28T09:00:00Z,175.55,175.96001,174.23,174.96001,NaN,NaN
2005-09-29T09:00:00Z,175.24001,175.67,174.59,174.96001,NaN,NaN
2005-09-30T09:00:00Z,175.25,175.60001,174.22,174.22,NaN,NaN
2005-10-03T09:00:00Z,173.78999,174.50999,173.36,173.71001,NaN,NaN
2005-10-04T09:00:00Z,173.94,174.25,173,173.27,NaN,NaN
2005-10-05T09:00:00Z,173.52,173.98,173.21001,173.53999,NaN,NaN
2005-10-06T09:00:00Z,173.35001,173.53999,172.42999,172.42999,NaN,NaN
2005-10-07T09:00:00Z,172.52,173.60001,172.47,173.00999,NaN,NaN
2005-10-10T09:00:00Z,172.66,173.39999,172.25999,172.35001,NaN,NaN
2005-10-11T09:00:00Z,171.78,172.59,171.63,172.07001,NaN,NaN
2005-10-12T09:00:00Z,172.09,172.58,171.59,171.64999,NaN,NaN
2005-10-13T09:00:00Z,171.89,172.47,170.8,170.98,NaN,NaN
2005-10-14T09:00:00Z,170.58,171.09,169.92,170.25999,NaN,NaN
2005-10-17T09:00:00Z,170.25,170.59,169.05,169.06,NaN,NaN
2005-10-18T09:00:00Z,170.09,170.27,168.96001,169.59,NaN,NaN
2005-10-19T09:00:00Z,170.55,171.23,169.73,169.77,NaN,NaN
2005-10-21T09:00:00Z,169.13,169.22,168.53999,168.53999,NaN,NaN
2005-10-25T09:00:00Z,168.7,168.7,167.33,167.33,NaN,NaN
2005-10-26T09:00:00Z,167.46001,168.14999,167.25999,168.14,NaN,NaN
2005-10-27T09:00:00Z,168.14,169.17,167.17,167.2,NaN,NaN
2005-10-28T09:00:00Z,167.31,167.58,166.72,167.28999,NaN,NaN
2005-10-31T09:00:00Z,167.60001,167.73,166.88,167.03,NaN,NaN
2005-11-01T09:00:00Z,167.42,167.89999,166.99001,167.32001,NaN,NaN
2005-11-02T09:00:00Z,167.31,169.57001,167.31,169.38,NaN,NaN
2005-11-03T09:00:00Z,168.97,169.74001,167.74001,167.74001,NaN,NaN
2005-11-04T09:00:00Z,167.98,168.39999,166.89,167.09,NaN,NaN
2005-11-07T09:00:00Z,167.09,167.25999,165.36,166.23,NaN,NaN
2005-11-08T09:00:00Z,166.23,166.59,165.42,165.84,NaN,NaN
2005-11-09T09:00:00Z,165.73,166.06,165.32001,165.88,NaN,NaN
2005-11-10T09:00:00Z,165.77,166.28999,165.69,165.78,NaN,NaN
2005-11-11T09:00:00Z,165.78,166.66,165.60001,166.25,NaN,NaN
2005-11-14T09:00:00Z,166.14,167.38,165.52,165.61,NaN,NaN
2005-11-15T09:00:00Z,165.64999,165.69,163.42,163.85001,NaN,NaN
2005-11-16T09:00:00Z,163.85001,163.98,162.44,162.67999,NaN,NaN
2005-11-18T09:00:00Z,162.77,163.89,160.09,160.36,NaN,NaN
2005-11-21T09:00:00Z,160.53999,160.89,159,159.39999,NaN,NaN
2005-11-22T09:00:00Z,159.39,159.77,158.97,159.28,NaN,NaN
2005-11-23T09:00:00Z,159.24001,159.52,156.91,157.22,NaN,NaN
2005-11-24T09:00:00Z,157.22,157.61,157.07001,157.25999,NaN,NaN
2005-11-25T09:00:00Z,157.25,158.41,157.13,158.10001,NaN,NaN
2005-11-28T09:00:00Z,158.08,159.22,156.60001,157.57001,NaN,NaN
2005-11-29T09:00:00Z,157.57001,158.14999,156.03999,156.24001,NaN,NaN
2005-11-30T09:00:00Z,156.44,156.8,155.84,156.47,NaN,NaN
2005-12-01T09:00:00Z,156.50999,156.86,155.09,155.17,NaN,NaN
2005-12-02T09:00:00Z,155.39999,155.88,153.95,154.05,NaN,NaN
2005-12-06T09:00:00Z,154.05,157.77,154.05,157.77,NaN,NaN
2005-12-07T09:00:00Z,157.77,159.17,157.77,158.62,NaN,NaN
2005-12-08T09:00:00Z,158.55,158.92999,157.78999,158.57001,NaN,NaN
2005-12-09T09:00:00Z,158.64999,159.39,157.89,158.25999,NaN,NaN
2005-12-13T09:00:00Z,158.24001,158.88,157.89,158.03999,NaN,NaN
2005-12-14T09:00:00Z,158.03999,158.33,156.55,157.12,NaN,NaN
2005-12-15T09:00:00Z,157.61,157.98,155.64999,156.12,NaN,NaN
2005-12-16T09:00:00Z,156.25999,157.07001,154.83,155.12,NaN,NaN
2005-12-19T09:00:00Z,155.59,156.67999,155.59,156.19,NaN,NaN
2005-12-20T09:00:00Z,156.5,157.78,156.25999,156.28,NaN,NaN
2005-12-21T09:00:00Z,156.60001,156.67999,155.55,155.94,NaN,NaN
2005-12-22T09:00:00Z,155.95,156.72,155.89,156.2,NaN,NaN
2005-12-23T09:00:00Z,156.77,157.52,155.50999,157.07001,NaN,NaN
2005-12-26T09:00:00Z,157.10001,158.17999,157.07001,157.82001,NaN,NaN
2005-12-27T09:00:00Z,157.31,157.7,156.67999,157.10001,NaN,NaN
2005-12-28T09:00:00Z,156.84,157.07001,156.25999,157.07001,NaN,NaN
2005-12-29T09:00:00Z,157.05,158,157.03,157.72,NaN,NaN
2005-12-30T09:00:00Z,157.85001,158.53999,157.72,158.23,NaN,NaN
2006-01-03T09:00:00Z,157.85001,159.07001,157.56,158.25999,NaN,NaN
2006-01-04T09:00:00Z,158.28999,159.17,158.19,158.95,NaN,NaN
2006-01-05T09:00:00Z,158.98,159.06,157.71001,158.53,NaN,NaN
2006-01-06T09:00:00Z,158.81,159.94,158.81,159.49001,NaN,NaN
2006-01-09T09:00:00Z,159.64999,160.64999,159.50999,160.25,NaN,NaN
2006-01-10T09:00:00Z,160.31,161.66,160.3,160.78,NaN,NaN
2006-01-11T09:00:00Z,160.89,162,160.87,161.63,NaN,NaN
